"id","a39","a38","a37","a36","a35","a34","a33","a32","a31","a30","a29","a28","a27","a26","a25","a24","a23","a22","a21","a20","a19","a18","a16","a15","a14","a13","a12","a11","a10","a9","a8","a7","a6","a5","a4","a3","a2","a1","a17","label","degree","betweenness","clustering.coefficient","bonacich","label"
404,"100","100","40","34","1","3","0","0","39.8","60.2","1350","0","46","0.625","70","16","0.233","42","32","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","27490","ABBEYPRESS","M208","19901209",1,0,8044,131.067501740466,0.998399111011884,-123185162789471,0.728107527793899
405,"100","100","40","34","1","3","0","0","36.1","63.9","1350","0","48","0.625","70","16","0.233","42","32","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","27490","ABBEYPRESS","F466","19901209",3,0,7833,4.52570953259125,0.999611299280297,262218394552924,0.790474345623264
406,"100","110.71","40","34","0.8","2.5","0","0","34.3","47.6","1800","18.1","20","0.875","73","16.5","0.167","50","67.5","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25452","TVGUIDE","X295","19901219",3,1,7692,0,0.999146991901981,209375938096206,0.600242773962357
407,"100","103.22","40","40","1.1","2.9","0","0","43.2","56.8","1500","0","33","0.75","88","16","0.3","60","45","1911","CANADIAN","CATALOG","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38121","AUSTADS","I010","19901222",4,1,7743,0,0.999601971240438,-578173809371339,0.580201750911986
408,"100","100","40","40","2","2.5","0","0","38.3","61.7","1800","0","28","1","78","14.5","0.267","42","42","1910","NorthUS","SPIEGEL","816","WoodHoe70","NO","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35001","SHEPLERS","W785","19901209",1,1,7708,24.2483599837737,0.998415014446596,378863789600833,0.630684372103247
409,"100","106.45","40","40","1","2.5","0","1","40","60","1300","0","22","0.625","89","16","0.3","40","45","1910","CANADIAN","CATALOG","815","WoodHoe70","NO","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38121","AUSTADS","I349","19901211",1,1,7596,24.2483599837737,0.998407764656918,-144762802957044,0.636069568484401
410,"100","103.22","40","40","1","2.5","0","1","41.2","58.8","1450","0","26","0.75","89","14","0.267","42","45","1910","CANADIAN","CATALOG","815","WoodHoe70","NO","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38121","AUSTADS","I317","19901212",1,1,7803,24.2483599837737,0.998407681551527,185457719128998,0.626790101220755
411,"100","106.45","40","40","1","2.9","0","0","41.2","58.8","1000","0","29","?","87","14.8","0.3","54","40","1910","NorthUS","CATALOG","815","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35525","DOWNS","F219","19901215",4,1,7856,0,0.999609592781804,40230745565405,0.575666359633452
412,"100","106.45","40","40","1","2.5","0","0","41.2","58.8","1950","0","30","0.625","83","16","0.367","42","45","1910","CANADIAN","CATALOG","815","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","38121","AUSTADS","I331","19901212",4,1,8186,0,0.999608042254091,-119792733889108,0.563678324179472
413,"100","117.85","40","38","0.8","3","0","0","39.8","60.2","1700","0","50","0.75","70","13.3","0.267","41","45","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","34099","HANOVERHSE","F121","19901215",1,0,7709,24.2483599837737,0.998367087020424,85982632903576,0.70434147079836
414,"100","117.85","40","38","0.7","3","0","0","36.1","63.9","1700","0","50","0.75","70","13.3","0.267","41","45","1910","NorthUS","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","34099","HANOVERHSE","F133","19901215",3,0,7482,0,0.999618948916257,-382611871281797,0.766937363070874
415,"100","100","40","40","2","2.5","0","3","37.5","62.5","1800","0","26","1","80","15.5","0.2","42","35","?","NorthUS","SPIEGEL","816","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35001","SHEPLERS","W30","19901209",4,0,7441,12.3615748996543,0.999620603245844,278522804355397,0.764683284113485
416,"100","110.71","40","34","0.6","2.7","0","0","33.4","47.6","1800","19","20","0.625","75","15.1","0.2","50","65","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25452","TVGUIDE","X837","19901219",1,0,7950,171.987203144888,0.998420788555559,39081489161315,0.724843239958353
417,"100","106.45","40","34","0.9","2.5","0","0","36.3","44.2","1450","19.5","20","0.625","69","15.1","0.3","40","55","1910","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25451","TVGUIDE","X819","19901212",3,0,7935,166.846014642974,0.999152969175668,325274513380959,0.770319293311777
418,"100","103.22","40","40","0.8","2.5","0","4","35.3","58.8","1400","5.9","28","0.75","78","15","0.433","52","62","1911","NorthUS","CATALOG","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","48201","MODMAT","B125","19901230",1,1,7728,24.2483599837737,0.99837638330318,-366062900772472,0.631540416155501
419,"100","106.45","40","30","0.8","3","0","3","41.2","58.8","2400","0","28","0.375","70","16","0.2","42","37.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34556","TARGET","R32","19901210",1,1,7890,24.2483599837737,0.998447342988353,-405532155909644,0.621220998956609
420,"100","106.45","40","40","1.2","3","0","0","37.5","56.25","1000","6.25","32","0.625","77","22.2","0.267","54","40","1910","NorthUS","CATALOG","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35525","DOWNS","F372","19901215",1,1,7829,24.2483599837737,0.998384769437449,923446682969004,0.626666123381659
421,"100","106.45","40","30","0.8","2.5","0","2","41.2","58.8","2400","0","24","0.25","80","14","0.2","40","37.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34556","TARGET","R1","19901212",4,0,7990,1.25687919942212,0.999581180386097,-442116361002505,0.799369589338558
422,"100","106.45","40","30","0.6","2.6","0","1","37.5","62.5","2350","0","26","0.625","95","15.5","?","50","37.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34556","TARGET","R3","19901218",1,0,7659,24.2483599837737,0.998431277934384,341391194731159,0.705178455974136
423,"100","106.45","40","30","0.7","2.5","0","9","41.2","58.8","2398","0","30","0.5","80","15","?","41","37.5","1910","CANADIAN","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34556","TARGET","R9","19901214",1,0,8114,24.2483599837737,0.998444018744029,-50833125521974,0.732360182909939
424,"100","106.45","40","33","1","1.5","0","8","41.2","58.8","2233","0","30","0.75","72","15","0.3","40","50","1910","CANADIAN","TABLOID","827","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34590","AMES","X342","19901211",4,0,8302,107.599804327032,0.999219635662493,-52727233192702,0.7986779878436
425,"100","106.45","40","33","1","3","0","8","41.2","58.8","2233","0","30","0.75","88","15","0.233","40","50","1910","CANADIAN","TABLOID","827","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34590","AMES","X242","19901211",1,0,8467,175.580795243828,0.998442934514068,-143053339842582,0.758286693529754
426,"100","106.45","40","30","1.2","2.5","0","1","37.5","62.5","1800","0","30","1","74","16.1","0.2","41","45","?","CANADIAN","TABLOID","828","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34693","ECKERDS","X221","19901214",1,0,8013,24.73409832015,0.998452885119195,-185359884321222,0.726861921430541
427,"100","106.45","40","30","1.5","2.5","0","1","37.5","62.5","1800","0","43","1","80","15.7","0.2","41","50","1910","CANADIAN","TABLOID","828","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34693","ECKERDS","X108","19901214",4,0,8158,57.2459314737336,0.999141718713403,341863216028894,0.781553705906518
428,"100","114.28","40","30","1.3","1.9","0","4.5","39.5","58","1900","2.5","30","0.8125","74","15.5","0.333","41","30","1910","CANADIAN","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","34694","ECKERDS","X80","19901218",1,0,7602,201.795078989387,0.998416831036067,-556575130198644,0.705315107790632
429,"100","117.85","40","40","1","3","0","4","36.1","60.2","1750","3.6","28","0.75","76","15.5","0.267","41","40","1910","NorthUS","CATALOG","815","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35525","DOWNS","F482","19901218",1,0,7876,308.154181971363,0.998381687963056,-118378871018586,0.721503160556828
430,"100","103.22","40","34","0.9","3","0","0","53.4","50.5","1250","14.1","30","0.75","78","16","0.267","52","52","1911","NorthUS","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25502","TVGUIDE","X388","19901230",1,1,7949,0,0.998421756881941,705245861892991,0.62022487827738
431,"100","103.225","40","38","1.2","3","0","0","41.2","58.8","1500","0","50","0.75","76","15","0.233","62","45","1911","?","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","37001","CHILDCRAFT","I309","19910810",3,1,7449,0,0.998867890253476,-571623489503891,0.622325321789619
432,"100","103.225","40","30","1.4","2.6","0","0","41.2","58.8","1900","0","30","0.05625","75","17","0.2","58","40","?","?","TABLOID","824","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","35462","ECKERDS","X381","19910815",1,1,7805,0,0.998395253506446,1017208192810852,0.627706070525364
433,"100","106.4","40","38","1","3","0","0","38.1","47.6","1380","14.3","56","0.75","80","15","0.233","60","60","1910","?","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","37001","CHILDCRAFT","I303","19910829",3,0,7663,0,0.998871854180786,-643059338830380,0.730673792178328
434,"100","103.125","40","34","0.9","3","0","3","36.4","52.1","1725","11.5","27","0.5","80","14","0.2","65","47.5","1911","?","CATALOG","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","24780","ABBEY","T368","19910712",4,0,7342,0,0.998849872253035,13880666591493,0.7106253650887
435,"100","103.125","40","35","1.1","3","0","5","38.2","52.8","2000","9.0","25","0.375","84","15.5","0.2","58","40","1910","?","TABLOID","816","WoodHoe70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37371","KMART","Y270","19910804",1,0,7607,0,0.998402750322974,-720071105159688,0.700124967257394
436,"100","103.125","40","35","1","2.5","0","0","43","53.8","2000","3.2","?","0.1875","80","15","0.267","58","40","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37371","KMART","Y228","19910804",4,0,8405,0,0.998869720404521,1160605120844036,0.777981636327021
437,"100","103.125","40","34","0.85","3","0","3","38.9","55.6","1725","5.6","?","0.25","87","15.7","0.2","65","47.5","1911","?","CATALOG","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","24780","ABBEY","M254","19910712",1,0,7396,0,0.998352667189104,-897300405706093,0.685986692514197
438,"100","100","40","33","1","2.5","0","2","38.9","55.6","2300","5.6","32","0.375","91","13.7","0.2","62","40","1910","?","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","88231","TARGET","R15","19910719",4,0,7770,0,0.998858204992034,395538902982411,0.736313084643428
439,"100","100","40","33","0.6","2.5","0","2","39.8","56.8","2303","3.4","28","0.5","80","14.9","0.2","62","40","1910","?","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","88231","TARGET","R43","19910719",1,0,7838,0,0.998396802410217,-807324905034450,0.71275368695547
440,"100","103.125","40","33","0.7","2.5","0","0","36.8","52.6","2100","10.5","20","0.625","75","15","0.2","58","45","1911","?","TABLOID","821","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37182","AMES","X742","19910727",1,0,8227,0,0.99840382576669,685738346850672,0.736132002708013
441,"100","103.125","40","33","0.8","2.5","0","5","36.8","52.6","2100","10.5","25","0.625","72","15","0.2","58","45","1911","?","TABLOID","821","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37182","AMES","X823","19910727",3,0,7734,24.2483599837737,0.998416504622866,-1076192491364520,0.708553273302897
442,"100","103.125","40","34","1","2.5","0","5","41.2","58.8","1800","0","25","0.5","78","16","0.233","58","42","1910","?","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25530","TVGUIDE","X197","19910718",3,0,8151,24.2483599837737,0.998405558897698,1767054238251091,0.732243574793076
443,"100","103.125","40","35","1","3","0","0","39.8","56.8","1490","3.4","50","0.75","80","17.58","0.267","41","27.5","1910","?","CATALOG","802","Albert70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37970","BESTPROD","F25","19911124",1,0,7990,0,0.998367625580213,-489872900261085,0.719821348456556
444,"100","106.7","40","35","1","3","0","0","38","54.3","1490","7.6","50","0.75","78","16.66","0.267","41","35","1911","?","CATALOG","802","Albert70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37970","BESTPROD","F169","19911124",3,0,7608,0,0.998876647160688,994536714395400,0.727674510853269
445,"100","106.5","40","38","1","3","0","0","42.5","47.2","1380","10.4","50","0.75","80","15","0.2","60","60","1910","?","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","37001","CHILDCRAFT","I325","19910829",1,0,7925,0,0.998353534703242,-799234351248112,0.715230944722661
446,"100","103.1","40","34","0.6","3","0","0","41.2","58.8","1400","0","50","0.625","80","15","0.2","60","40","1910","?","CATALOG","802","Albert70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","24780","ABBEY","F629","19910807",1,0,8331,0,0.998389233586517,743832969696349,0.741611454577309
447,"100","103.1","40","34","1.1","3","0","6","38.5","54.9","1400","6.6","50","0.625","80","15","0.2","60","?","1910","?","CATALOG","802","Albert70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","?","24780","ABBEY","F321","19910807",3,0,7152,24.2483599837737,0.998330189305741,-1081951988300546,0.672665605326176
448,"100","100","40","34","1","3","0","0","43","53.8","1470","3.2","?","0.75","72","17","0.2","58","45","1910","?","SPIEGEL","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35529","SHEPLERS","R18","19910817",1,0,7929,0,0.99834804764268,-70762825575220,0.715141500508264
449,"100","106.5","40","30","0.5","0.7","0","10","37.5","56.8","1800","5.7","30","0.812","82","16.1","0.3","62","40","1910","?","TABLOID","824","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","35874","TOYSRUS","X408","19910903",1,0,7097,0,0.998379727722106,-411457079838301,0.671904638826268
450,"100","103.23","40","30","1.5","1.6","0","0","39.5","55","1800","5.5","25","0.5625","78","16.1","0.233","62","40","1911","?","TABLOID","824","Motter94","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","35874","TOYSRUS","X264","19910903",4,0,7035,0,0.998368612806627,-431775204794129,0.668205185657146
451,"100","100","40","30","1.8","2.5","0","0","37.5","52.1","1900","10.4","30","0.5625","88","15","0.233","57","45","1910","?","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37508","WARDS","X201","19910729",4,0,8302,0,0.998380925266013,499554253329461,0.739304196601616
452,"100","96.88","40","30","0.8","2","0","10","41.2","58.8","1900","0","30","0.8125","85","16.4","0.3","59","40","1911","?","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37513","WARDS","X57","19910818",1,0,8003,0,0.998378159210704,-68107657927384,0.721203192491472
453,"100","100","40","30","1.3","2.5","0","0","41.2","58.8","2500","0","28","?","82","16.1","0.2","59","35","1910","?","TABLOID","828","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","35761","ROSES","X799","19910730",1,0,8613,0,0.998410307411651,-567823461094436,0.760864802006755
454,"100","100","40","30","1.1","2.5","0","0","45","55","2500","0","30","?","84","16.1","0.2","59","35","1910","?","TABLOID","828","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","35761","ROSES","X753","19910730",4,0,8382,24.2483599837737,0.998412536095326,1383159314724693,0.746889141895526
455,"100","110","40","33","1.2","2.5","0","0","43.8","56.2","2100","0","30","0.75","78","16.2","0.2","47","42.5","1911","?","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37018","GURNEY","W90","19911211",1,1,8040,0,0.998411467707843,-1056947321119281,0.616757381476337
456,"100","103.13","40","40","1","2.5","0","0","41.2","58.8","1440","0","30","1","90","14.8","0.2","68","40","1910","?","CATALOG","815","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","39200","ADCO","T365","19910809",1,1,8297,0,0.998375700987661,-218412992110840,0.607452415194724
457,"100","103.13","40","35","1.2","2.5","0","0","39.1","54","2100","6.9","25","1","85","15","0.2","60","40","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37371","KMART","Y270","19910806",1,1,8278,0,0.998423745170717,1047648295324284,0.606224811504658
458,"100","106.45","40","34","1.5","2.5","0","0","37.5","50","1550","12.5","28","0.5","80","16","?","65","50","1911","?","CATALOG","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","39027","HANOVERHOUSE","T117","19910924",1,1,7772,0,0.998366000590102,-559202979146126,0.630493493636265
459,"100","106.2","40","34","1.5","2.5","0","0","42","53","1520","4.5","28","0.5","78","16","0.267","60","50","1910","?","CATALOG","816","WoodHoe70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","39027","HANOVERHOUSE","T312","19910923",4,1,7476,0,0.998870735796929,-236850075432903,0.621026293471116
460,"100","109.7","40","33","1","3","0","0","36.9","52.6","2000","10.5","30","0.75","80","15.8","0.233","63","40","1910","?","TABLOID","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37189","AMES","G48","19910915",1,1,8305,0,0.998422614626278,226839615640204,0.605157825921985
461,"100","100","40","30","1","1.5","0","2.5","41.2","58.8","1250","0","35","1","85","14.5","0.2","60","40","1910","?","CATALOG","815","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37510","WARDS","T195","19910802",4,1,8008,0,0.998865911040632,-1112092063539530,0.598970435081153
462,"100","100","40","35","1","2.5","0","1","41.2","58.8","1250","0","22","0.625","76","14.5","0.2","69","40","1910","?","CATALOG","815","WoodHoe70","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37964","BESTPROD","F601","19910719",1,1,8386,0,0.9984051075496,2062095938572829,0.602562317056952
463,"100","100","40","30","0.9","2.4","0","2","41.2","58.8","1600","0","30","0.75","98","14","0.2","61","45","1910","?","CATALOG","815","WoodHoe70","NO","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37510","WARDS","F98","19910729",1,1,7982,0,0.998392719425758,-953652577916344,0.620068912809024
464,"100","100","40","35","0.7","2.5","0","3","41.2","58.8","1500","0","28","1","78","21","0.283","61","55","1910","?","CATALOG","816","WoodHoe70","NO","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","37965","BESTPROD","I357","19910729",4,1,7715,0,0.998872712116357,-1038729794336592,0.610744002734951
465,"100","110","40","33","1","2.5","0","0","41.2","58.8","2150","0","30","0.75","82","16","0.2","52","42.5","1911","?","SPIEGEL","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37018","GURNEY","W92","19911209",4,1,8282,0,0.998870439677933,2786987910810440,0.587934888748155
466,"100","91.89","40","38","1","1","0","0","41","59","1750","0","28","0.625","80","15","0.2","47","50","1911","?","CATALOG","816","WoodHoe70","NO","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","34250","CHILDCRAFT","I365","19920105",1,1,7552,0,0.99837220134587,-1628358688093768,0.640197435558091
467,"100","100","40","40","2.5","2.5","0","3","43.2","56.8","1650","0","32","0.25","78","14.3","0.2","44","?","1910","?","CATALOG","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47301","MODMAT","I49","19920115",1,1,7917,0,0.998342965971397,733345729901352,0.625098908701519
468,"100","106.25","40","40","1.8","2.7","0","2","40.8","51","1500","8.2","32","0.75","78","15.2","0.2","43","?","1911","?","CATALOG","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","47301","MODMAT","I49","19920114",1,1,7506,0,0.998350113971902,-329765866931178,0.643364596812063
469,"100","100","40","40","2","2.5","0","0","40.8","51","1700","8.2","28","0.625","70","15","0.2","44","55","1911","?","CATALOG","816","WoodHoe70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","47301","MODMAT","I49","19920110",1,1,8047,0,0.998346449304215,-123870499253823,0.619284468814337
470,"100","103.13","40","30","1","3","0","0","42.5","53.2","1900","4.3","30","0.625","85","16.5","?","38","40","1910","?","CATALOG","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","35880","TOYSRUS","G634","19911104",1,1,7631,0,0.998410934405094,-981570311913061,0.634793603435265
471,"100","103.13","40","30","1.5","2.5","0","1","42.5","53.2","2050","4.3","27","0.3125","85","15.7","?","40","40","1910","?","TABLOID","816","WoodHoe70","?","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","35880","TOYSRUS","G634","19911103",1,1,6890,0,0.998375748240977,1462818359587526,0.672063065945519
472,"100","117.86","40","30","1.5","2.5","0","4","42.5","53.2","2000","4.3","28","0.625","75","14.9","0.3","40","40","1911","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","NO","KEY","NO","35880","TOYSRUS","G69","19911102",1,1,7328,0,0.998415612771508,-2254616778060326,0.648607556529477
473,"100","110","40","34","0","0","0","2","36.9","52.6","1850","10.5","25","0.75","85","14.5","0.2","47","40","1911","?","TABLOID","821","Motter94","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","25550","TVGUIDE","X768","19911203",3,1,7358,24.2483599837737,0.998415012549288,1020306895558409,0.646743314347515
474,"100","109.6","40","33","0.65","2.5","0","0","41.2","58.8","1600","0","30","0.625","75","17","0.3","49","40","1911","?","TABLOID","821","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37068","BURDINES","X13","19910920",1,1,8437,0,0.998406831996971,-1640815549317524,0.600415755664802
475,"100","96.88","40","34","1","2.9","0","0","40","50","1660","10","55","?","70","13.1","0.217","58","47.5","1911","?","SPIEGEL","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35529","SHEPLERS","R30","19910822",3,1,6957,0,0.998864239328899,1835529896097237,0.644696590614007
476,"100","103.13","40","40","1.1","2.9","0","0","41.2","58.8","1850","0","24","1","78","15.2","0.2","40","50","1910","?","TABLOID","816","WoodHoe70","YES","LINE","NO","COVER","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","29442","KIDSRUS","G407","19920220",1,1,7979,0,0.998393975279729,-424994043212037,0.620143687193558
477,"100","103.13","40","32","1.5","3","0","1","42.4","47.2","1640","10.4","50","0.625","80","15","0.2","65","40","1911","?","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35522","USCAV","F620","19910724",1,1,6996,0,0.998343076510192,3768192092366864,0.668378224404918
478,"100","106.25","40","30","1.2","2.5","0","0","41.2","58.8","1700","0","30","0.8125","78","17","0.3","?","30","1910","?","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","NO","37575","COLORTILE","X160","19910917",1,1,8525,0,0.998389109842817,-3321656547390280,0.597588107667956
479,"100","100","40","30","0","0","0","0","41.2","58.8","1800","0","30","0.5625","73","14","0.2","40","30","1910","?","TABLOID","824","Motter94","YES","LINE","NO","COATED","COATED","GALLATIN","BENTON","YES","KEY","YES","34272","COLORTILE","X7","19920205",4,1,8200,0,0.998388614869451,3065879852035086,0.610956120983378
480,"100","103.23","40","38","1","3","0","0","41.2","58.8","1570","0","50","?","80","11.2","0.267","62","50","1911","?","CATALOG","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","37001","CHILDCRAFT","I324","19910810",3,1,7631,0,0.998871264198712,-6393288457730139,0.614351204529246
481,"100","100","40","34","1","3","0","2","41.2","58.8","1470","0","50","0.75","80","15","0.267","63","45","1910","?","SPIEGEL","802","Albert70","YES","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35529","SHEPLERS","R6","19910817",3,1,7746,0,0.998875303910305,7516706875482362,0.609336451686521
482,"100","103.13","40","32","1","3","0","3","38.5","54.9","1640","6.6","50","0.625","80","16","0.2","65","37.5","1911","?","CATALOG","802","Albert70","NO","LINE","NO","UNCOATED","UNCOATED","GALLATIN","BENTON","YES","KEY","YES","35522","USCAV","M374","19910724",3,1,6854,0,0.998855849513431,-10750981027696076,0.649951760577126
483,"100","100","40","35","0.6","2.5","0","1","41.9","58.1","2000","0","30","0.625","83","15","0.2","39","40","1910","?","TABLOID","821","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34514","KMART","AA1","19920208",3,1,8255,24.2483599837737,0.998456886195919,4541995064231018,0.605371745033652
484,"100","109.9","40","35","0.3","2.5","0","1","41.9","58.1","2000","0","30","0.375","72","15","0.2","39","40","1911","?","TABLOID","821","Motter94","YES","LINE","NO","COATED","UNCOATED","GALLATIN","BENTON","YES","KEY","NO","34514","KMART","AA17","19920207",3,1,7900,24.2483599837737,0.998452831074893,-7404035677553062,0.620546455326762
