"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"X221","ECKERDS",34693,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID","CANADIAN",NA,45,41,0.2,16.1,74,1,30,0,1800,62.5,37.5,1,0,2.5,1.2,30,40,106.45,100,0,9871,0,1,439015174193817,0.779558248814449
"X108","ECKERDS",34693,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID","CANADIAN",1910,50,41,0.2,15.7,80,1,43,0,1800,62.5,37.5,1,0,2.5,1.5,30,40,106.45,100,0,9676,0,1,368177060497164,0.760285487467702
"X80","ECKERDS",34694,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID","CANADIAN",1910,30,41,0.333,15.5,74,0.8125,30,2.5,1900,58,39.5,4.5,0,1.9,1.3,30,40,114.28,100,0,9521,2,1,-1393172270294231,0.739627770485739
"F482","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,40,41,0.267,15.5,76,0.75,28,3.6,1750,60.2,36.1,4,0,3,1,40,40,117.85,100,0,10073,2,1,-2277303095752180,0.793662396650011
"X388","TVGUIDE",25502,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",1911,52,52,0.267,16,78,0.75,30,14.1,1250,50.5,53.4,0,0,3,0.9,34,40,103.22,100,1,10319,58.5,1,4212828802880186,0.678686417727279
"I309","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG",NA,1911,45,62,0.233,15,76,0.75,50,0,1500,58.8,41.2,0,0,3,1.2,38,40,103.225,100,1,9251,0.5,1,-4927208436448378,0.620689811681026
"X381","ECKERDS",35462,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID",NA,NA,40,58,0.2,17,75,0.05625,30,0,1900,58.8,41.2,0,0,2.6,1.4,30,40,103.225,100,1,9826,2,1,8157014355972786,0.588640610260606
"I303","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1910,60,60,0.233,15,80,0.75,56,14.3,1380,47.6,38.1,0,0,3,1,38,40,106.4,100,0,9281,3,1,-2771715828650804,0.715564798956438
"T368","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"CATALOG",NA,1911,47.5,65,0.2,14,80,0.5,27,11.5,1725,52.1,36.4,3,0,3,0.9,34,40,103.125,100,0,9610,1,1,-1093833171511018,0.750894101637949
"Y270","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,2,"TABLOID",NA,1910,40,58,0.2,15.5,84,0.375,25,9,2000,52.8,38.2,5,0,3,1.1,35,40,103.125,100,0,9827,0,1,-2142602515761566,0.775124645289758
"Y228","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,40,58,0.267,15,80,0.1875,NA,3.2,2000,53.8,43,0,0,2.5,1,35,40,103.125,100,0,10086,0,1,5572545789266427,0.801972836269619
"M254","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,47.5,65,0.2,15.7,87,0.25,NA,5.6,1725,55.6,38.9,3,0,3,0.85,34,40,103.125,100,0,9373,0.5,1,-4687418763432030,0.730703077035059
"R15","TARGET",88231,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL",NA,1910,40,62,0.2,13.7,91,0.375,32,5.6,2300,55.6,38.9,2,0,2.5,1,33,40,100,100,0,9898,13,1,901029309210779,0.741261287475224
"R43","TARGET",88231,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL",NA,1910,40,62,0.2,14.9,80,0.5,28,3.4,2303,56.8,39.8,2,0,2.5,0.6,33,40,100,100,0,10129,10,1,-4031427470225719,0.772679274949522
"X742","AMES",37182,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1911,45,58,0.2,15,75,0.625,20,10.5,2100,52.6,36.8,0,0,2.5,0.7,33,40,103.125,100,0,10479,7.5,1,3522791636108471,0.818181834682845
"X823","AMES",37182,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,45,58,0.2,15,72,0.625,25,10.5,2100,52.6,36.8,5,0,2.5,0.8,33,40,103.125,100,0,10308,9.5,1,-6326901471676923,0.792627702670944
"X197","TVGUIDE",25530,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,42,58,0.233,16,78,0.5,25,0,1800,58.8,41.2,5,0,2.5,1,34,40,103.125,100,0,10590,34,1,12421403226808894,0.741846583451937
"F25","BESTPROD",37970,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,27.5,41,0.267,17.58,80,0.75,50,3.4,1490,56.8,39.8,0,0,3,1,35,40,103.125,100,0,9262,1,1,-4344713459896675,0.719539821711759
"F169","BESTPROD",37970,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1911,35,41,0.267,16.66,78,0.75,50,7.6,1490,54.3,38,0,0,3,1,35,40,106.7,100,0,9366,1,1,5032327422888506,0.72863226566638
"I325","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,60,60,0.2,15,80,0.75,50,10.4,1380,47.2,42.5,0,0,3,1,38,40,106.5,100,0,9400,5,1,-5972329285133528,0.720179817651934
"F629","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,40,60,0.2,15,80,0.625,50,0,1400,58.8,41.2,0,0,3,0.6,34,40,103.1,100,0,9882,15.5,1,7956647016218866,0.732423141833899
"F321","ABBEY",24780,NA,"KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1910,NA,60,0.2,15,80,0.625,50,6.6,1400,54.9,38.5,6,0,3,1.1,34,40,103.1,100,0,8421,0,1,-10488541302069796,0.655920320485108
"R18","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"SPIEGEL",NA,1910,45,58,0.2,17,72,0.75,NA,3.2,1470,53.8,43,0,0,3,1,34,40,100,100,0,9382,1,1,-619285391421252,0.730051538737148
"X408","TOYSRUS",35874,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID",NA,1910,40,62,0.3,16.1,82,0.812,30,5.7,1800,56.8,37.5,10,0,0.7,0.5,30,40,106.5,100,0,9022,0,1,-4333026862785254,0.702072427751091
"X264","TOYSRUS",35874,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,9,"TABLOID",NA,1911,40,62,0.233,16.1,78,0.5625,25,5.5,1800,55,39.5,0,0,1.6,1.5,30,40,103.23,100,0,9356,1.5,1,1620694975128580,0.726309157108009
"X201","WARDS",37508,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID",NA,1910,45,57,0.233,15,88,0.5625,30,10.4,1900,52.1,37.5,0,0,2.5,1.8,30,40,100,100,0,10544,58,1,-709846390318109,0.672801281113925
"X57","WARDS",37513,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID",NA,1911,40,59,0.3,16.4,85,0.8125,30,0,1900,58.8,41.2,10,0,2,0.8,30,40,96.88,100,0,10260,34.5,1,-1328045996105276,0.711369307297285
"X799","ROSES",35761,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID",NA,1910,35,59,0.2,16.1,82,NA,28,0,2500,58.8,41.2,0,0,2.5,1.3,30,40,100,100,0,10433,7,1,1319920201079801,0.814882464874194
"X753","ROSES",35761,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID",NA,1910,35,59,0.2,16.1,84,NA,30,0,2500,55,45,0,0,2.5,1.1,30,40,100,100,0,10132,2,1,-206634978967950,0.799908543802492
"W90","GURNEY",37018,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL",NA,1911,42.5,47,0.2,16.2,78,0.75,30,0,2100,56.2,43.8,0,0,2.5,1.2,33,40,110,100,1,10167,7.5,1,316712980260615,0.579458334167056
"T365","ADCO",39200,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,2,"CATALOG",NA,1910,40,68,0.2,14.8,90,1,30,0,1440,58.8,41.2,0,0,2.5,1,40,40,103.13,100,1,9926,6,1,-2978105434598208,0.590413671105046
"Y270","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1910,40,60,0.2,15,85,1,25,6.9,2100,54,39.1,0,0,2.5,1.2,35,40,103.13,100,1,10148,3,1,10477743332893330,0.572383359452336
"T117","HANOVERHOUSE",39027,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,50,65,NA,16,80,0.5,28,12.5,1550,50,37.5,0,0,2.5,1.5,34,40,106.45,100,1,9717,3.5,1,-7260010124598348,0.597912187594146
"T312","HANOVERHOUSE",39027,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",816,9,"CATALOG",NA,1910,50,60,0.267,16,78,0.5,28,4.5,1520,53,42,0,0,2.5,1.5,34,40,106.2,100,1,9655,5,1,5160372354927627,0.604601892718105
"G48","AMES",37189,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID",NA,1910,40,63,0.233,15.8,80,0.75,30,10.5,2000,52.6,36.9,0,0,3,1,33,40,109.7,100,1,10110,18.5,1,-2438968321315972,0.603734743586578
"T195","WARDS",37510,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"CATALOG",NA,1910,40,60,0.2,14.5,85,1,35,0,1250,58.8,41.2,2.5,0,1.5,1,30,40,100,100,1,9733,45.5,1,-6067573383414215,0.691327921343191
"F601","BESTPROD",37964,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG",NA,1910,40,69,0.2,14.5,76,0.625,22,0,1250,58.8,41.2,1,0,2.5,1,35,40,100,100,1,10467,33,1,4525610615730066,0.610893835285231
"F98","WARDS",37510,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,2,"CATALOG",NA,1910,45,61,0.2,14,98,0.75,30,0,1600,58.8,41.2,2,0,2.4,0.9,30,40,100,100,1,10093,23,1,667594248487910,0.613865220044431
"I357","BESTPROD",37965,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,9,"CATALOG",NA,1910,55,61,0.283,21,78,1,28,0,1500,58.8,41.2,3,0,2.5,0.7,35,40,100,100,1,9733,2,1,-9770053846935058,0.594063743531949
"W92","GURNEY",37018,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL",NA,1911,42.5,52,0.2,16,82,0.75,30,0,2150,58.8,41.2,0,0,2.5,1,33,40,110,100,1,10252,8.5,1,11523762098334190,0.576541802550852
"I365","CHILDCRAFT",34250,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",816,2,"CATALOG",NA,1911,50,47,0.2,15,80,0.625,28,0,1750,59,41,0,0,1,1,38,40,91.89,100,1,9553,5,1,-2403978322380302,0.610884104298131
"I49","MODMAT",47301,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1910,NA,44,0.2,14.3,78,0.25,32,0,1650,56.8,43.2,3,0,2.5,2.5,40,40,100,100,1,10064,112,1,2996138565945131,0.877471276035391
"I49","MODMAT",47301,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,NA,43,0.2,15.2,78,0.75,32,8.2,1500,51,40.8,2,0,2.7,1.8,40,40,106.25,100,1,9971,4.5,1,-1131814405773142,0.585001160934899
"I49","MODMAT",47301,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,55,44,0.2,15,70,0.625,28,8.2,1700,51,40.8,0,0,2.5,2,40,40,100,100,1,10241,77,1,-3651333872227584,0.735452622000716
"G634","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1910,40,38,NA,16.5,85,0.625,30,4.3,1900,53.2,42.5,0,0,3,1,30,40,103.13,100,1,8934,1,1,-674876812043365,0.64286912616201
"G634","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE",NA,"WOODHOE70",816,2,"TABLOID",NA,1910,40,40,NA,15.7,85,0.3125,27,4.3,2050,53.2,42.5,1,0,2.5,1.5,30,40,103.13,100,1,8600,0,1,-9462466818019404,0.664330844349799
"G69","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1911,40,40,0.3,14.9,75,0.625,28,4.3,2000,53.2,42.5,4,0,2.5,1.5,30,40,117.86,100,1,9506,39.5,1,25008669692793408,0.693816225944586
"X768","TVGUIDE",25550,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,40,47,0.2,14.5,85,0.75,25,10.5,1850,52.6,36.9,2,0,0,0,34,40,110,100,1,9597,37,1,-27916801447205068,0.680230633281562
"X13","BURDINES",37068,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1911,40,49,0.3,17,75,0.625,30,0,1600,58.8,41.2,0,0,2.5,0.65,33,40,109.6,100,1,10731,130.5,1,-1741135916128311,0.869455761659718
"R30","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"SPIEGEL",NA,1911,47.5,58,0.217,13.1,70,NA,55,10,1660,50,40,0,0,2.9,1,34,40,96.88,100,1,8738,0,1,43359886031065792,0.654327556315391
"G407","KIDSRUS",29442,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1910,50,40,0.2,15.2,78,1,24,0,1850,58.8,41.2,0,0,2.9,1.1,40,40,103.13,100,1,9622,0,1,-65165412771531240,0.596765627690323
"F620","USCAV",35522,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG",NA,1911,40,65,0.2,15,80,0.625,50,10.4,1640,47.2,42.4,1,0,3,1.5,32,40,103.13,100,1,8625,1,1,76592320173610480,0.664894214708248
"X160","COLORTILE",37575,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID",NA,1910,30,NA,0.3,17,78,0.8125,30,0,1700,58.8,41.2,0,0,2.5,1.2,30,40,106.25,100,1,9941,5.5,1,-28220569004630276,0.588598406978724
"X7","COLORTILE",34272,"YES","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID",NA,1910,30,40,0.2,14,73,0.5625,30,0,1800,58.8,41.2,0,0,0,0,30,40,100,100,1,9879,15,1,60233012942721104,0.610914251200169
"I324","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1911,50,62,0.267,11.2,80,NA,50,0,1570,58.8,41.2,0,0,3,1,38,40,103.23,100,1,8860,0,1,-145357627779372288,0.645731659739074
"R6","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"SPIEGEL",NA,1910,45,63,0.267,15,80,0.75,50,0,1470,58.8,41.2,2,0,3,1,34,40,100,100,1,9179,6.5,1,197117621787182240,0.638391023758085
"M374","USCAV",35522,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG",NA,1911,37.5,65,0.2,16,80,0.625,50,6.6,1640,54.9,38.5,3,0,3,1,32,40,103.13,100,1,8528,0,1,-419132410236754752,0.669672345650791
"AA1","KMART",34514,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,40,39,0.2,15,83,0.625,30,0,2000,58.1,41.9,1,0,2.5,0.6,35,40,100,100,1,10292,38,1,391500586870499328,0.6326946002199
"AA17","KMART",34514,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,40,39,0.2,15,72,0.375,30,0,2000,58.1,41.9,1,0,2.5,0.3,35,40,109.9,100,1,10078,9,1,-923601473528578048,0.587288131911886
"X139","TVGUIDE",25532,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1910,40,59,0.25,15,80,0.75,40,13.3,1750,51,35.7,0,0,2.2,0.7,34,40,100,100,1,10635,163.333333333333,1,1622561921764906752,0.957285669865806
"T233","BESTPROD",37998,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,NA,"WOODHOE70",815,2,NA,NA,1910,30,50,0.233,16.1,79,0.625,25,NA,1400,NA,NA,NA,NA,2.5,1,NA,40,106,100,1,6988,0,1,-1234814624233198592,0.808759314107319
"X216","GUIDEPOSTS",23233,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",821,7,NA,NA,1911,40,40,0.3,14.5,72,0.625,34,NA,1620,NA,NA,NA,NA,2.5,1.3,NA,40,102,100,1,7247,0,1,430530147453804032,0.781462542524021
"AA43","KMART",34518,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"NO","MOTTER94",821,7,NA,NA,1911,45,36,NA,14,76,0.625,20,NA,1700,NA,NA,NA,NA,2,0.9,NA,40,100,100,1,6698,0,1,-289331830478255872,0.841678381727201
"J29","PENNEY",34014,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,NA,"WOODHOE70",816,9,"TABLOID",NA,1910,40,40,0.3,15.5,75,0.75,25,NA,1100,NA,NA,NA,NA,2.5,1,NA,40,102.941,100,1,7384,0,1,866159080737476992,0.767755749004045
"X129","WOOLWORTH",34227,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",824,9,"TABLOID",NA,1910,35,42,0.2,15,78,0.5625,40,NA,1750,NA,NA,NA,NA,2.3,1,NA,40,103,100,1,7774,0,1,-1713886702986189824,0.731243886069364
"G648","ROSES",36423,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",815,2,"TABLOID",NA,1910,55,51,0.25,16.4,78,0.5,29,NA,1800,NA,NA,NA,NA,1.5,1,NA,40,100,100,1,7527,0,1,1989223245824253952,0.753952317786003
"X66","ROSES",34294,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",821,2,"TABLOID",NA,1910,35,48,0.267,16,72,0.75,20,NA,1650,NA,NA,NA,NA,1.5,1.1,NA,40,83.33,100,1,7255,0,1,-1840469479751955968,0.78064870472546
"G38","ROSES",34293,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",816,2,"TABLOID",NA,1910,47.5,50,0.2,17,70,0.5,30,NA,2000,NA,NA,NA,NA,2.2,0.7,NA,40,103.225,100,1,7703,0,1,1612292096706630656,0.737630097397172
"X13","TOYSRUS",34156,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",824,10,"TABLOID",NA,1911,40,52,NA,13.5,85,0.75,30,NA,1900,NA,NA,NA,NA,0,0,NA,40,94.4,100,1,6586,0,1,-512932545618710592,0.855120747205616
"O5","TARGET",34453,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",827,2,"SPIEGEL",NA,1911,47.5,53,0.233,17,80,0.625,20,NA,1850,NA,NA,NA,NA,2,1.5,NA,40,105.7,100,1,6946,0,1,-14432011403886384,0.813366534049196
"R38","TARGET",34453,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","WOODHOE70",816,9,"SPIEGEL",NA,1910,50,56,0.3,15,80,0.1875,26,NA,1950,NA,NA,NA,NA,2.5,1.5,NA,40,102.857,100,1,7241,0,1,-1064493235189938944,0.78207403531908
"X36","CVS",34763,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,NA,"MOTTER94",824,2,"TABLOID",NA,1911,55,56,0.3,21,80,0.875,35,NA,1650,NA,NA,NA,NA,2.1,0.6,NA,40,100,100,1,6826,0,1,-167197374203175680,0.82682404379476
"X196","CVS",34763,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,55,54,0.3,17.5,82,0.8125,28,NA,1600,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,7030,0,1,623008564467825664,0.80420399430402
"X292","TOYSRUS",34157,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,40,57,0.3,16,86,0.8125,30,NA,1700,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,7517,1,1,667806755364048640,0.758016844338005
"R25","TARGET",34465,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",816,1,"SPIEGEL",NA,1910,35,56,0.267,15.1,81,0.75,32,NA,2000,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,7593,0,1,-365334817094270144,0.747747530976764
"AA40","KMART",34527,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1910,50,66,0.3,14.8,80,0.625,30,NA,1840,NA,NA,NA,NA,2.5,1,NA,40,100,100,1,7254,0,1,130419286954115920,0.780750341736955
"I347","MODMAT",47304,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","WOODHOE70",815,9,"CATALOG",NA,1911,50,67,0.3,14.5,86,0.75,22,NA,1300,NA,NA,NA,NA,2.5,2,NA,40,102.77,100,1,7192,0,1,-878007031131770240,0.787103943954167
"1351","HOMESHOP",36567,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"NO","ALBERT70",816,2,"CATALOG",NA,1910,NA,62,0.333,14.5,84,NA,23,NA,1200,NA,NA,NA,NA,2.5,NA,NA,40,103.22,100,1,5929,0,1,498989313672448128,0.943515371290942
"AA28","KMART",34533,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,2,"TABLOID",NA,1910,NA,63,0.233,15.5,79,0.625,35,NA,1760,NA,NA,NA,NA,2.4,1,NA,40,106.25,100,1,7109,0,1,36009833760316648,0.795773234713906
"F131","HANOVERHOUSE",34905,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","ALBERT70",816,9,"CATALOG",NA,1910,NA,67,0.3,15.1,80,0.75,28,NA,1780,NA,NA,NA,NA,2.5,1,NA,40,106.25,100,1,6883,0,1,1109731561886329856,0.820376633693193
"AA58","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,50,0.333,15.7,82,NA,30,NA,1850,NA,NA,NA,NA,NA,NA,NA,40,103.22,100,1,5573,0,1,-1103534894474624000,0.999499595003211
"AA45","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,60,0.3,15,82,0.5,22,NA,1800,NA,NA,NA,NA,2.5,1,NA,40,96.8,100,1,6815,0,1,562052684206152512,0.828079964208469
"AA29","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,60,0.267,14.8,80,0.625,25,NA,1850,NA,NA,NA,NA,2.5,1,NA,40,96.9,100,1,6912,0,1,-1191745049953776896,0.817134812527033
"AA43","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,NA,NA,56,0.3,14.1,82,0.625,40,NA,1800,NA,NA,NA,NA,2.5,0.9,NA,40,96.9,100,1,6403,0,1,1360983832609321216,0.878033305525677
"I366","HOMESHOPPING",36568,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,NA,"ALBERT70",816,2,"CATALOG",NA,1911,NA,56,0.367,15.1,78,0.5,29,NA,1320,NA,NA,NA,NA,2.5,NA,NA,40,96.9,100,1,6186,0,1,-1958423359823523328,0.906846305029843
"T31","BESTPROD",36054,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,47,0.2,15,85,0.5,24,NA,1470,NA,NA,NA,NA,1.8,1.7,NA,40,96.9,100,1,6818,0,1,1851404292672525568,0.827737062228261
