"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","label","degree","betweenness","clustering.coefficient","bonacich","weight"
11.9,0.58,0.58,1.9,0.071,5,18,0.998,3.09,0.63,10,6,2593,381.469028194028,0.871665356376943,5,0.921341167300702
8.5,0.585,0.18,2.1,0.078,5,30,0.9967,3.2,0.48,9.8,6,3606,1690.47349975577,0.878159739805638,-2,0.814727166577397
12.7,0.59,0.45,2.3,0.082,11,22,1,3,0.7,9.3,6,2917,479.828392440892,0.878296512897778,-5,0.780415031817126
8.2,0.915,0.27,2.1,0.088,7,23,0.9962,3.26,0.47,10,4,2715,452.963113224065,0.873802980925974,1,0.350544566559902
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,2625,108.714944777445,0.877368275274315,1,0.786390333372754
7.7,0.835,0,2.6,0.081,6,14,0.9975,3.3,0.52,9.3,5,3745,1261.44121410327,0.882535444084176,5,0.610539264078595
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,2625,226.148278110778,0.877368275274315,0,0.786390333372754
8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,6,3225,621.857252132542,0.888783296869514,-4,0.622668436074326
8.3,0.6,0.13,2.6,0.085,6,24,0.9984,3.31,0.59,9.2,6,3220,764.267973692973,0.880465170408748,7,0.751129489582743
9.4,0.41,0.48,4.6,0.072,10,20,0.9973,3.34,0.79,12.2,7,1968,263.793775668776,0.84990728854657,10,0.708798150145957
8.8,0.48,0.41,3.3,0.092,26,52,0.9982,3.31,0.53,10.5,6,3065,511.128981296481,0.887125940357013,-9,0.63992804458251
10.1,0.65,0.37,5.1,0.11,11,65,1.0026,3.32,0.64,10.4,6,2212,130.379477466978,0.870840112728575,-3,0.921293998049152
6.3,0.36,0.19,3.2,0.075,15,39,0.9956,3.56,0.52,12.7,6,3686,860.606827323004,0.884747103324275,-6,0.69470425399864
8.8,0.24,0.54,2.5,0.083,25,57,0.9983,3.39,0.54,9.2,5,4084,2337.92083245487,0.884329830633716,2,0.623871085091872
13.2,0.38,0.55,2.7,0.081,5,16,1.0006,2.98,0.54,9.4,5,3284,1461.57913468068,0.88003699478013,2,0.59262033487535
7.5,0.64,0,2.4,0.077,18,29,0.9965,3.32,0.6,10,6,3579,488.301191556552,0.894969717339337,-9,0.560183516871432
8.2,0.39,0.38,1.5,0.058,10,29,0.9962,3.26,0.74,9.8,5,2692,527.539167265483,0.866797903166382,-6,0.480154679891386
9.2,0.755,0.18,2.2,0.148,10,103,0.9969,2.87,1.36,10.2,6,2478,94.1246212121212,0.874179410628316,11,0.849799147060737
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,3460,393.987459191136,0.892532984804573,0,0.777063095460785
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,3460,463.487459191136,0.892532984804573,0,0.777063095460785
11.5,0.31,0.51,2.2,0.079,14,28,0.9982,3.03,0.93,9.8,6,2970,443.713076506827,0.884199489618209,-2,0.679008382503481
11.4,0.46,0.5,2.7,0.122,4,17,1.0006,3.13,0.7,10.2,5,2326,499.412926656677,0.868308933251596,-4,0.498395419828066
11.3,0.37,0.41,2.3,0.088,6,16,0.9988,3.09,0.8,9.3,5,2957,625.540830697081,0.87800196448174,10,0.577620813752026
8.3,0.54,0.24,3.4,0.076,16,112,0.9976,3.27,0.61,9.4,5,3564,218.78562355687,0.900561681334526,0,0.971904535908803
8.2,0.56,0.23,3.4,0.078,14,104,0.9976,3.28,0.62,9.4,5,3622,331.229000574589,0.898957060162924,-6,0.92070588002592
10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5,3664,908.515831826412,0.894529721343959,-4,0.809377207429386
7.9,0.51,0.25,2.9,0.077,21,45,0.9974,3.49,0.96,12.1,6,3722,866.219359007977,0.895610128869957,3,0.556780010905485
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,2892,108.045618270618,0.891149462646489,0,0.774065447062078
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,2892,153.20444180003,0.891149462646489,0,0.774065447062078
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,2936,233.191678204836,0.874543419466588,1,0.542275174515412
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,2936,452.941678204836,0.874543419466588,0,0.542275174515412
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,3471,382.029006356561,0.876527771357102,11,0.84521229867337
7.6,0.685,0.23,2.3,0.111,20,84,0.9964,3.21,0.61,9.3,5,3480,466.140030291346,0.901343807337562,1,0.997029281406944
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,3471,485.450776691489,0.876527771357102,-2,0.84521229867337
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,5,2664,560.053827605144,0.864647975014289,-2,0.464741064773702
7.6,0.41,0.14,3,0.087,21,43,0.9964,3.32,0.57,10.5,6,4155,2059.06233434608,0.895118377684573,-8,0.571849876962812
10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,4,1845,51.6741452991453,0.868127420292291,-10,0.335804428411239
7.9,0.35,0.21,1.9,0.073,46,102,0.9964,3.27,0.58,9.5,5,3577,955.900100104144,0.88727023343584,-7,0.680598681812179
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,5,3328,526.135793149178,0.889005707228818,8,0.717336143407143
9.6,0.88,0.28,2.4,0.086,30,147,0.9979,3.24,0.53,9.4,5,3419,119.462820920909,0.897993638694466,2,0.906281893025679
9.5,0.885,0.27,2.3,0.084,31,145,0.9978,3.24,0.53,9.4,5,3454,216.165797111385,0.899042240718396,-5,0.933487874884976
7.7,0.915,0.12,2.2,0.143,7,23,0.9964,3.35,0.65,10.2,7,2541,272.465713401665,0.861585932732178,6,0.569524545573429
8.9,0.29,0.35,1.9,0.067,25,57,0.997,3.18,1.36,10.3,6,3260,1263.44827672328,0.875962035869263,-4,0.847765711591495
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,3813,616.066381878045,0.886578000271987,4,0.662639038001123
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,3035,68.7884799840682,0.889211445663477,-4,0.73194728526173
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,3813,563.853881878044,0.886578000271987,2,0.662639038001123
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,3035,74.2884799840682,0.889211445663477,-1,0.73194728526173
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,3813,925.037052873716,0.886578000271987,0,0.662639038001123
7.8,0.64,0.1,6,0.115,5,11,0.9984,3.37,0.69,10.1,7,2428,255.030243775832,0.858914164625797,2,0.59679296062796
7.3,0.67,0.05,3.6,0.107,6,20,0.9972,3.4,0.63,10.1,5,2940,421.708297258297,0.87747920570976,0,0.572310397588062
8.3,0.845,0.01,2.2,0.07,5,14,0.9967,3.32,0.58,11,4,2529,332.076753750206,0.869600552530629,6,0.335761837963554
8.7,0.48,0.3,2.8,0.066,10,28,0.9964,3.33,0.67,11.2,7,2447,411.430152924561,0.862369308430344,9,0.559128792605671
6.7,0.42,0.27,8.6,0.068,24,148,0.9948,3.16,0.57,11.3,6,3197,272.304701466834,0.883828240786322,4,0.692438397563425
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,2420,65.9394064269064,0.877884645236602,5,0.589419895513579
9.8,0.88,0.25,2.5,0.104,35,155,1.001,3.41,0.67,11.2,5,2731,306.86063147379,0.879049383478239,-1,0.595099567192645
15.9,0.36,0.65,7.5,0.096,22,71,0.9976,2.98,0.84,14.9,5,1977,1.15,0.891721516937651,22,0.828290224672905
9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12,6,3229,700.472049995928,0.881195607921192,-7,0.738098385862031
8.6,0.47,0.47,2.4,0.074,7,29,0.9979,3.08,0.46,9.5,5,2649,161.289241314241,0.871348710262436,-1,0.5183728093642
9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,5,3906,1875.51033740296,0.895142525184929,0,0.811278270391671
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,2420,50.3624833499833,0.877884645236602,-4,0.589419895513579
12,0.5,0.59,1.4,0.073,23,42,0.998,2.92,0.68,10.5,7,2257,138.009739310397,0.86955839011738,-6,0.490238578070073
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,6,3076,410.961873102818,0.868188763136989,-8,0.939644636424369
7.1,0.84,0.02,4.4,0.096,5,13,0.997,3.41,0.57,11,4,2334,38.9262254901961,0.878972818969571,-4,0.376728171437025
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,6,3076,371.179263168892,0.868188763136989,2,0.939644636424369
7.5,0.42,0.31,1.6,0.08,15,42,0.9978,3.31,0.64,9,5,3535,463.957928621086,0.895606423348474,-8,0.839868971869574
7.2,0.57,0.06,1.6,0.076,9,27,0.9972,3.36,0.7,9.6,6,3305,717.984950180538,0.883916473415031,4,0.694763386751302
10.1,0.28,0.46,1.8,0.05,5,13,0.9974,3.04,0.79,10.2,6,2196,239.231082806083,0.867325979839273,3,0.971242004229302
12.1,0.4,0.52,2,0.092,15,54,1,3.03,0.66,10.2,5,2815,563.930506043664,0.885942617480672,-10,0.685631961362939
9.4,0.59,0.14,2,0.084,25,48,0.9981,3.14,0.56,9.7,5,3712,933.245294003382,0.89817669723564,3,0.894148343563425
8.3,0.49,0.36,1.8,0.222,6,16,0.998,3.18,0.6,9.5,6,2613,401.677968681645,0.869022339973736,1,0.996565063822223
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,3020,326.084260878011,0.880245065553182,-4,0.747159086557731
10,0.73,0.43,2.3,0.059,15,31,0.9966,3.15,0.57,11,5,3281,337.050224775224,0.883776672111909,9,0.639565686232382
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,3020,367.084260878011,0.880245065553182,1,0.747159086557731
6.9,0.4,0.24,2.5,0.083,30,45,0.9959,3.26,0.58,10,5,4396,4155.97710925555,0.891549400793769,-3,0.721196707971994
8.2,0.73,0.21,1.7,0.074,5,13,0.9968,3.2,0.52,9.5,5,3223,786.106274148108,0.875898466061322,1,0.549488136011285
9.8,1.24,0.34,2,0.079,32,151,0.998,3.15,0.53,9.5,5,3698,629.892636531544,0.893845661663224,7,0.793288955008938
8.2,0.73,0.21,1.7,0.074,5,13,0.9968,3.2,0.52,9.5,5,3223,1382.77281550149,0.875898466061322,-2,0.549488136011285
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6,3216,551.200510665804,0.876274875621891,-1,0.838172372432775
9.3,0.41,0.39,2.2,0.064,12,31,0.9984,3.26,0.65,10.2,5,3151,1138.02311797679,0.869416181129905,-7,0.492845829174717
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,6,3216,974.432653522947,0.876274875621891,3,0.838172372432775
8.6,0.8,0.11,2.3,0.084,12,31,0.9979,3.4,0.48,9.9,5,3363,412.940743451278,0.89201927258534,5,0.771057047777313
8.3,0.78,0.1,2.6,0.081,45,87,0.9983,3.48,0.53,10,5,3137,250.392936638525,0.891469137398867,-4,0.769886813214445
10.8,0.26,0.45,3.3,0.06,20,49,0.9972,3.13,0.54,9.6,5,2761,171.052691752692,0.885669185469982,3,0.683212310038616
13.3,0.43,0.58,1.9,0.07,15,40,1.0004,3.06,0.49,9,5,2927,542.350856414827,0.888223760013235,1,0.718843020840718
8,0.45,0.23,2.2,0.094,16,29,0.9962,3.21,0.49,10.2,6,3231,507.049395049395,0.889513715670384,-1,0.61360596042019
8.5,0.46,0.31,2.25,0.078,32,58,0.998,3.33,0.54,9.8,5,3162,153.882363804926,0.903249975944514,4,0.91842314088235
8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,5,3683,706.116060633553,0.875092955497313,-8,0.532051411612297
9.8,0.98,0.32,2.3,0.078,35,152,0.998,3.25,0.48,9.4,5,2779,119.90206043956,0.892745950402513,8,0.812356263697837
8.1,0.78,0.23,2.6,0.059,5,15,0.997,3.37,0.56,11.3,5,3683,1042.93064396689,0.875092955497313,1,0.532051411612297
7.1,0.65,0.18,1.8,0.07,13,40,0.997,3.44,0.6,9.1,5,3575,1645.98162780847,0.886962171686581,5,0.675978701686027
9.1,0.64,0.23,3.1,0.095,13,38,0.9998,3.28,0.59,9.7,5,3198,1339.15721847597,0.884961535339045,-3,0.658575002138517
7.7,0.66,0.04,1.6,0.039,4,9,0.9962,3.4,0.47,9.4,5,3288,1457.07752095685,0.879534671532847,2,0.586745540882064
8.1,0.38,0.48,1.8,0.157,5,17,0.9976,3.3,1.05,9.4,5,2940,654.706353929438,0.875110469407704,3,0.547758842440797
7.4,1.185,0,4.25,0.097,5,14,0.9966,3.63,0.54,10.7,3,2402,67.0190476190476,0.882197194111744,20,0.28147556700597
9.2,0.92,0.24,2.6,0.087,12,93,0.9998,3.48,0.54,9.8,5,3515,974.02792793292,0.887223276280077,-13,0.68194306812337
8.6,0.49,0.51,2,0.422,16,62,0.9979,3.03,1.17,9,5,2395,164.949131424131,0.896349574042828,-3,0.922266876386123
9,0.48,0.32,2.8,0.084,21,122,0.9984,3.32,0.62,9.4,5,3759,687.290704634856,0.893588904252462,10,0.7852737770385
9,0.47,0.31,2.7,0.084,24,125,0.9984,3.31,0.61,9.4,5,3659,771.478108611599,0.897961589664562,-2,0.891510750631191
5.1,0.47,0.02,1.3,0.034,18,44,0.9921,3.9,0.62,12.8,6,2536,419.948484848485,0.895020245056552,-13,0.537159196873274
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,2572,24.8566013299566,0.882560080768325,1,0.691040744603631
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,2572,35.8566013299566,0.882560080768325,0,0.691040744603631
9.4,0.615,0.28,3.2,0.087,18,72,1.0001,3.31,0.53,9.7,5,3478,501.640520538973,0.89743099281958,7,0.887905485293452
11.8,0.38,0.55,2.1,0.071,5,19,0.9986,3.11,0.62,10.8,6,2874,971.752822177822,0.870698262559743,-2,0.967834241519904
10.6,1.02,0.43,2.9,0.076,26,88,0.9984,3.08,0.57,10.1,6,3284,386.4124499112,0.893717545996538,-1,0.566604975715444
7,0.65,0.02,2.1,0.066,8,25,0.9972,3.47,0.67,9.5,6,2572,59.3566013299566,0.882560080768325,1,0.691040744603631
7,0.64,0.02,2.1,0.067,9,23,0.997,3.47,0.67,9.4,6,3141,886.089215074141,0.873903575744193,-3,0.892815769031163
7.5,0.38,0.48,2.6,0.073,22,84,0.9972,3.32,0.7,9.6,4,2826,259.210208663885,0.881084205773971,-5,0.381689427982274
9.1,0.765,0.04,1.6,0.078,4,14,0.998,3.29,0.54,9.7,4,2798,357.576284826285,0.875724307253093,-3,0.357764379369871
8.4,1.035,0.15,6,0.073,11,54,0.999,3.37,0.49,9.9,5,2532,114.873059783354,0.878184130683473,-2,0.59006845235067
7,0.78,0.08,2,0.093,10,19,0.9956,3.4,0.47,10,5,3151,1032.888407834,0.88210356692363,4,0.621291660188752
7.4,0.49,0.19,3,0.077,16,37,0.9966,3.37,0.51,10.5,5,4279,2631.88215706914,0.901743475781961,-2,0.960483392438898
7.8,0.545,0.12,2.5,0.068,11,35,0.996,3.34,0.61,11.6,6,3344,690.711356786489,0.881027122049222,15,0.745706648332753
9.7,0.31,0.47,1.6,0.062,13,33,0.9983,3.27,0.66,10,6,2828,709.515853590854,0.869305684501742,2,0.990582566598008
10.6,1.025,0.43,2.8,0.08,21,84,0.9985,3.06,0.57,10.1,5,3203,214.211616161616,0.899087660873487,-3,0.950807388952531
8.9,0.565,0.34,3,0.093,16,112,0.9998,3.38,0.61,9.5,5,3697,1629.01388638881,0.886709266617996,-5,0.668246828361708
8.7,0.69,0,3.2,0.084,13,33,0.9992,3.36,0.45,9.4,5,3896,2275.63869566247,0.888049624259987,-6,0.681934205592853
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5,3127,143.967303529804,0.881976545999571,-11,0.620336828048125
9.9,0.74,0.28,2.6,0.078,21,77,0.998,3.28,0.51,9.8,5,3644,655.641292041292,0.895492059139171,13,0.831763403654736
7.2,0.49,0.18,2.7,0.069,13,34,0.9967,3.29,0.48,9.2,6,3776,1755.14984321234,0.880332795985787,-1,0.776968685206303
8,0.43,0.36,2.3,0.075,10,48,0.9976,3.34,0.46,9.4,5,3127,221.467303529804,0.881976545999571,0,0.620336828048125
7.6,0.46,0.11,2.6,0.079,12,49,0.9968,3.21,0.57,10,5,3472,601.817346672935,0.892107887837684,0,0.768159568420361
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5,3163,249.98422177238,0.884952925909315,-1,0.659542293687554
7.1,0.66,0,3.9,0.086,17,45,0.9976,3.46,0.54,9.5,5,3805,337.820872959259,0.906509375084041,4,0.869227834438321
8.4,0.56,0.04,2,0.082,10,22,0.9976,3.22,0.44,9.6,5,3163,271.121648672965,0.884952925909315,-1,0.659542293687554
8.9,0.48,0.24,2.85,0.094,35,106,0.9982,3.1,0.53,9.2,5,2744,140.456944444444,0.893192171027782,4,0.823911871231951
7.6,0.42,0.08,2.7,0.084,15,48,0.9968,3.21,0.59,10,5,3793,859.076809301809,0.895142277230226,0,0.816645182402706
7.1,0.31,0.3,2.2,0.053,36,127,0.9965,2.94,1.62,9.5,5,2524,518.770667730962,0.878810210965556,-3,0.597569860086978
7.5,1.115,0.1,3.1,0.086,5,12,0.9958,3.54,0.6,11.2,4,3052,465.460673506919,0.880430665789173,-9,0.376257152932162
9,0.66,0.17,3,0.077,5,13,0.9976,3.29,0.55,10.4,5,3555,1668.49581970317,0.879431013731124,-1,0.579071168323342
8.1,0.72,0.09,2.8,0.084,18,49,0.9994,3.43,0.72,11.1,6,4104,2458.23339131199,0.888079293215117,2,0.658051567258691
6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5,5,3317,511.822180025856,0.875343346096943,-1,0.542012814202835
6.4,0.57,0.02,1.8,0.067,4,11,0.997,3.46,0.68,9.5,5,3317,787.280513359189,0.875343346096943,0,0.542012814202835
6.4,0.865,0.03,3.2,0.071,27,58,0.995,3.61,0.49,12.7,6,3185,338.685709100841,0.886872733178152,12,0.646959114809533
9.5,0.55,0.66,2.3,0.387,12,37,0.9982,3.17,0.67,9.6,5,2707,164.324253524253,0.880204213272769,-8,0.609575163625258
8.9,0.875,0.13,3.45,0.088,4,14,0.9994,3.44,0.52,11.5,5,3343,901.606405522582,0.875418488030801,1,0.542194621900368
7.3,0.835,0.03,2.1,0.092,10,19,0.9966,3.39,0.47,9.6,5,3162,712.238588209177,0.884556364659907,-4,0.65391843611251
7,0.45,0.34,2.7,0.082,16,72,0.998,3.55,0.6,9.5,5,3815,584.644072542525,0.894270735817263,-1,0.796865808286561
7.7,0.56,0.2,2,0.075,9,39,0.9987,3.48,0.62,9.3,5,3828,1365.39760699569,0.886368846650827,8,0.659148474010325
7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,5,3380,560.770627738275,0.884637090997495,-5,0.648417043951399
7.7,0.965,0.1,2.1,0.112,11,22,0.9963,3.26,0.5,9.5,5,3380,750.798929991577,0.884637090997495,1,0.648417043951399
8.2,0.59,0,2.5,0.093,19,58,1.0002,3.5,0.65,9.3,6,3335,788.318516468052,0.885147675125093,-9,0.676638845922571
9,0.46,0.23,2.8,0.092,28,104,0.9983,3.1,0.56,9.2,5,3412,766.08511362004,0.896670129996461,-7,0.872093384188914
9,0.69,0,2.4,0.088,19,38,0.999,3.35,0.6,9.3,5,3994,1911.91642600391,0.894560246963852,0,0.794792910754876
8.3,0.76,0.29,4.2,0.075,12,16,0.9965,3.45,0.68,11.5,6,2900,227.274689199689,0.87490236200581,7,0.854431495599039
9.2,0.53,0.24,2.6,0.078,28,139,0.99788,3.21,0.57,9.5,5,3982,1023.938280796,0.898165115191081,8,0.878625930899746
6.5,0.615,0,1.9,0.065,9,18,0.9972,3.46,0.65,9.2,5,2876,245.992348337937,0.880780921921281,0,0.612164989035507
11.6,0.41,0.58,2.8,0.096,25,101,1.00024,3.13,0.53,10,5,2846,388.59762072219,0.888693540238849,-2,0.730044536502744
11.1,0.39,0.54,2.7,0.095,21,101,1.0001,3.13,0.51,9.5,5,3032,426.76825339693,0.889336179588268,8,0.734279484708537
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6,3129,194.748033910534,0.874803037095453,4,0.869072609477151
8.2,0.34,0.38,2.5,0.08,12,57,0.9978,3.3,0.47,9,6,3099,430.738091951908,0.879351283493848,5,0.767351957547395
8.6,0.33,0.4,2.6,0.083,16,68,0.99782,3.3,0.48,9.4,5,3785,1032.18508882758,0.891105239982387,-13,0.736689393563304
7.2,0.5,0.18,2.1,0.071,12,31,0.99761,3.52,0.72,9.6,6,3201,616.145541958042,0.87650655936362,0,0.832079282721263
7.3,0.51,0.18,2.1,0.07,12,28,0.99768,3.52,0.73,9.5,6,3129,210.748033910534,0.874803037095453,0,0.869072609477151
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,4058,322.52142558305,0.897773888209996,2,0.864655746534901
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,4058,414.604758916383,0.897773888209996,0,0.864655746534901
7.6,0.54,0.13,2.5,0.097,24,66,0.99785,3.39,0.61,9.4,5,3694,546.095367949045,0.901426043269614,-6,0.990434289384482
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,5,4058,482.570668007292,0.897773888209996,3,0.864655746534901
7.8,0.48,0.68,1.7,0.415,14,32,0.99656,3.09,1.06,9.1,6,3188,502.168603833905,0.893277522321151,-2,0.569074714008342
7.8,0.91,0.07,1.9,0.058,22,47,0.99525,3.51,0.43,10.7,6,3343,835.547438101114,0.887733088089484,-4,0.639876935780472
6.3,0.98,0.01,2,0.057,15,33,0.99488,3.6,0.46,11.2,6,3558,1982.61319881099,0.888387211349608,-1,0.637348894729321
8.1,0.87,0,2.2,0.084,10,31,0.99656,3.25,0.5,9.8,5,3674,601.439592218927,0.890366977380188,-1,0.727871989772987
8.1,0.87,0,2.2,0.084,10,31,0.99656,3.25,0.5,9.8,5,3674,967.030284859618,0.890366977380188,0,0.727871989772987
8.8,0.42,0.21,2.5,0.092,33,88,0.99823,3.19,0.52,9.2,5,3465,1553.31019319733,0.89120639896502,-1,0.75124910624489
9,0.58,0.25,2.8,0.075,9,104,0.99779,3.23,0.57,9.7,5,3259,715.260754471706,0.882425722931722,-2,0.622413611743576
9.3,0.655,0.26,2,0.096,5,35,0.99738,3.25,0.42,9.6,5,2943,47.9274184149184,0.877901720904509,5,0.576851216589648
8.8,0.7,0,1.7,0.069,8,19,0.99701,3.31,0.53,10,6,2953,470.316792439587,0.877093540334094,1,0.807094471927567
9.3,0.655,0.26,2,0.096,5,35,0.99738,3.25,0.42,9.6,5,2943,77.4274184149184,0.877901720904509,-1,0.576851216589648
9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,6,3412,967.88883210228,0.881297848671896,1,0.743449518079042
9.2,0.67,0.1,3,0.091,12,48,0.99888,3.31,0.54,9.5,6,3129,328.763194444444,0.87955997423439,0,0.764566856237572
8.8,0.59,0.18,2.9,0.089,12,74,0.99738,3.14,0.54,9.4,5,3554,386.759324417413,0.890979373539618,7,0.743489365039278
7.5,0.6,0.32,2.7,0.103,13,98,0.99938,3.45,0.62,9.5,5,3398,859.055831668332,0.881972167612398,6,0.612888118583491
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6,3788,699.414335071533,0.898496911964363,-10,0.530011694116088
7.9,0.72,0.01,1.9,0.076,7,32,0.99668,3.39,0.54,9.6,5,4236,3031.676141948,0.885893070851828,-6,0.640156722414055
7.1,0.59,0.02,2.3,0.082,24,94,0.99744,3.55,0.53,9.7,6,3788,764.581001738199,0.898496911964363,4,0.530011694116088
9.4,0.685,0.26,2.4,0.082,23,143,0.9978,3.28,0.55,9.4,5,3846,646.347150684283,0.89703303005321,-5,0.857771625810258
9.5,0.57,0.27,2.3,0.082,23,144,0.99782,3.27,0.55,9.4,5,3797,559.796783608548,0.897202736907673,-1,0.864540188047559
7.9,0.4,0.29,1.8,0.157,1,44,0.9973,3.3,0.92,9.5,6,3239,460.177908202908,0.87356975123261,5,0.907455663266994
7.9,0.4,0.3,1.8,0.157,2,45,0.99727,3.31,0.91,9.5,6,3162,392.938807902624,0.874516563581847,0,0.878107976227624
7.2,1,0,3,0.102,7,16,0.99586,3.43,0.46,10,5,3256,833.53128990033,0.876237730011315,0,0.552173027420796
6.9,0.765,0.18,2.4,0.243,5.5,48,0.99612,3.4,0.6,10.3,6,2781,149.903131590632,0.879571588848827,-2,0.750026307125046
6.9,0.635,0.17,2.4,0.241,6,18,0.9961,3.4,0.59,10.3,6,2694,148.284985847486,0.879080016487445,3,0.755699754610391
8.3,0.43,0.3,3.4,0.079,7,34,0.99788,3.36,0.61,10.5,5,2898,127.560757298257,0.878823506002005,0,0.588289571549199
7.1,0.52,0.03,2.6,0.076,21,92,0.99745,3.5,0.6,9.8,5,3904,1915.45029994515,0.898340171084392,3,0.887503876215194
7,0.57,0,2,0.19,12,45,0.99676,3.31,0.6,9.4,6,3234,458.167181509152,0.882214193492389,-2,0.72038243992389
6.5,0.46,0.14,2.4,0.114,9,37,0.99732,3.66,0.65,9.8,5,2816,231.797646664481,0.884930735628093,1,0.670225129071668
9,0.82,0.05,2.4,0.081,26,96,0.99814,3.36,0.53,10,5,3452,224.706886006151,0.894384646702144,0,0.816258997681759
6.5,0.46,0.14,2.4,0.114,9,37,0.99732,3.66,0.65,9.8,5,2816,360.980979997814,0.884930735628093,0,0.670225129071668
7.1,0.59,0.01,2.5,0.077,20,85,0.99746,3.55,0.59,9.8,5,3843,1446.44980232877,0.899144496250727,3,0.912587826192635
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5,3310,249.844983692778,0.884374406560207,3,0.646881056520903
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5,3310,501.298771571566,0.884374406560207,-1,0.646881056520903
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6,3697,553.659091398798,0.889484763340013,4,0.626836240943572
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6,3697,873.269315488433,0.889484763340013,-1,0.626836240943572
8.6,0.63,0.17,2.9,0.099,21,119,0.998,3.09,0.52,9.3,5,3188,373.700245587746,0.895105794251775,-6,0.845799373838048
7.4,0.37,0.43,2.6,0.082,18,82,0.99708,3.33,0.68,9.7,6,3623,766.694469256233,0.892478580275255,2,0.588371114148107
8.8,0.64,0.17,2.9,0.084,25,130,0.99818,3.23,0.54,9.6,5,3617,594.018445443445,0.898404029175387,-2,0.905756733224783
7.1,0.61,0.02,2.5,0.081,17,87,0.99745,3.48,0.6,9.7,6,3702,1195.57557074036,0.895969572781722,-6,0.552681319515172
