"a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","label","degree","betweenness","clustering.coefficient","bonacich","weight"
"X221","ECKERDS",34693,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID","CANADIAN",NA,45,41,0.2,16.1,74,1,30,0,1800,62.5,37.5,1,0,2.5,1.2,30,40,106.45,100,0,9082,1,1,-2523699224714558,0.798624485000478
"X108","ECKERDS",34693,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID","CANADIAN",1910,50,41,0.2,15.7,80,1,43,0,1800,62.5,37.5,1,0,2.5,1.5,30,40,106.45,100,0,9107,1,1,1846095366337348,0.801667686080099
"X80","ECKERDS",34694,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID","CANADIAN",1910,30,41,0.333,15.5,74,0.8125,30,2.5,1900,58,39.5,4.5,0,1.9,1.3,30,40,114.28,100,0,8558,0,1,-835521714395978,0.742053996034475
"F482","DOWNS",35525,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG","NORTHUS",1910,40,41,0.267,15.5,76,0.75,28,3.6,1750,60.2,36.1,4,0,3,1,40,40,117.85,100,0,9000,8.5,1,6381693889993276,0.769807751449814
"X388","TVGUIDE",25502,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID","NORTHUS",1911,52,52,0.267,16,78,0.75,30,14.1,1250,50.5,53.4,0,0,3,0.9,34,40,103.22,100,1,9316,133.333333333333,1,-6570276182272052,0.806200850735363
"I309","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG",NA,1911,45,62,0.233,15,76,0.75,50,0,1500,58.8,41.2,0,0,3,1.2,38,40,103.225,100,1,8496,1,1,6071884079945629,0.61108628776873
"X381","ECKERDS",35462,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID",NA,NA,40,58,0.2,17,75,0.05625,30,0,1900,58.8,41.2,0,0,2.6,1.4,30,40,103.225,100,1,9045,1,1,-9112229421556958,0.574444504349858
"I303","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1910,60,60,0.233,15,80,0.75,56,14.3,1380,47.6,38.1,0,0,3,1,38,40,106.4,100,0,8827,3.83333333333333,1,-1676568791250746,0.761931441333404
"T368","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"CATALOG",NA,1911,47.5,65,0.2,14,80,0.5,27,11.5,1725,52.1,36.4,3,0,3,0.9,34,40,103.125,100,0,8698,2,1,3498041502042458,0.752256229097188
"Y270","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,2,"TABLOID",NA,1910,40,58,0.2,15.5,84,0.375,25,9,2000,52.8,38.2,5,0,3,1.1,35,40,103.125,100,0,8875,0,1,1290803501274351,0.776796044109924
"Y228","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"TABLOID",NA,1910,40,58,0.267,15,80,0.1875,NA,3.2,2000,53.8,43,0,0,2.5,1,35,40,103.125,100,0,9570,12.5,1,-6022238733080223,0.828270890302642
"M254","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,47.5,65,0.2,15.7,87,0.25,NA,5.6,1725,55.6,38.9,3,0,3,0.85,34,40,103.125,100,0,8667,0,1,5295858790298887,0.753643954162129
"R15","TARGET",88231,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL",NA,1910,40,62,0.2,13.7,91,0.375,32,5.6,2300,55.6,38.9,2,0,2.5,1,33,40,100,100,0,8923,4,1,-5742714032882491,0.772262439833669
"R43","TARGET",88231,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL",NA,1910,40,62,0.2,14.9,80,0.5,28,3.4,2303,56.8,39.8,2,0,2.5,0.6,33,40,100,100,0,9265,12.8333333333333,1,12844426964627510,0.789443665662435
"X742","AMES",37182,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1911,45,58,0.2,15,75,0.625,20,10.5,2100,52.6,36.8,0,0,2.5,0.7,33,40,103.125,100,0,9579,10.5,1,-7163927278845242,0.835225503720771
"X823","AMES",37182,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,45,58,0.2,15,72,0.625,25,10.5,2100,52.6,36.8,5,0,2.5,0.8,33,40,103.125,100,0,9131,21,1,12948688828213404,0.754002834174341
"X197","TVGUIDE",25530,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,42,58,0.233,16,78,0.5,25,0,1800,58.8,41.2,5,0,2.5,1,34,40,103.125,100,0,9541,29.5,1,-18622207315774332,0.7789654606802
"F25","BESTPROD",37970,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,27.5,41,0.267,17.58,80,0.75,50,3.4,1490,56.8,39.8,0,0,3,1,35,40,103.125,100,0,8827,10,1,5612122775480309,0.747286566143447
"F169","BESTPROD",37970,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1911,35,41,0.267,16.66,78,0.75,50,7.6,1490,54.3,38,0,0,3,1,35,40,106.7,100,0,8644,0,1,-2289971237917402,0.751168328559878
"I325","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,60,60,0.2,15,80,0.75,50,10.4,1380,47.2,42.5,0,0,3,1,38,40,106.5,100,0,8934,5.83333333333333,1,3213971407927342,0.768963502882902
"F629","ABBEY",24780,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,2,"CATALOG",NA,1910,40,60,0.2,15,80,0.625,50,0,1400,58.8,41.2,0,0,3,0.6,34,40,103.1,100,0,9430,15,1,-10470360888050102,0.803612938111741
"F321","ABBEY",24780,NA,"KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1910,NA,60,0.2,15,80,0.625,50,6.6,1400,54.9,38.5,6,0,3,1.1,34,40,103.1,100,0,8003,0,1,16175284418897376,0.68816792040503
"R18","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,2,"SPIEGEL",NA,1910,45,58,0.2,17,72,0.75,NA,3.2,1470,53.8,43,0,0,3,1,34,40,100,100,0,8748,0,1,-3074434682192713,0.762493913206934
"X408","TOYSRUS",35874,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,2,"TABLOID",NA,1910,40,62,0.3,16.1,82,0.812,30,5.7,1800,56.8,37.5,10,0,0.7,0.5,30,40,106.5,100,0,8176,2,1,5224522154904982,0.699994411512048
"X264","TOYSRUS",35874,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","MOTTER94",824,9,"TABLOID",NA,1911,40,62,0.233,16.1,78,0.5625,25,5.5,1800,55,39.5,0,0,1.6,1.5,30,40,103.23,100,0,8242,0,1,-4220369373126036,0.710382506413696
"X201","WARDS",37508,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID",NA,1910,45,57,0.233,15,88,0.5625,30,10.4,1900,52.1,37.5,0,0,2.5,1.8,30,40,100,100,0,9699,44.7,1,3352891381610026,0.759237312137323
"X57","WARDS",37513,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID",NA,1911,40,59,0.3,16.4,85,0.8125,30,0,1900,58.8,41.2,10,0,2,0.8,30,40,96.88,100,0,9252,13.5,1,-1614866603785557,0.786183823298257
"X799","ROSES",35761,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,2,"TABLOID",NA,1910,35,59,0.2,16.1,82,NA,28,0,2500,58.8,41.2,0,0,2.5,1.3,30,40,100,100,0,9497,3,1,4181779456233588,0.846317038943732
"X753","ROSES",35761,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",828,9,"TABLOID",NA,1910,35,59,0.2,16.1,84,NA,30,0,2500,55,45,0,0,2.5,1.1,30,40,100,100,0,9289,1,1,-12007858317788354,0.824541139371004
"W90","GURNEY",37018,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"SPIEGEL",NA,1911,42.5,47,0.2,16.2,78,0.75,30,0,2100,56.2,43.8,0,0,2.5,1.2,33,40,110,100,1,9092,6.5,1,16025978534832294,0.579103078772585
"T365","ADCO",39200,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",815,2,"CATALOG",NA,1910,40,68,0.2,14.8,90,1,30,0,1440,58.8,41.2,0,0,2.5,1,40,40,103.13,100,1,9100,4,1,-5471705470188941,0.57512360855231
"Y270","KMART",37371,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1910,40,60,0.2,15,85,1,25,6.9,2100,54,39.1,0,0,2.5,1.2,35,40,103.13,100,1,9177,3,1,-16842886427307982,0.568968130412313
"T117","HANOVERHOUSE",39027,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,50,65,NA,16,80,0.5,28,12.5,1550,50,37.5,0,0,2.5,1.5,34,40,106.45,100,1,8780,26.5,1,18540409390137112,0.631285682341142
"T312","HANOVERHOUSE",39027,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","WOODHOE70",816,9,"CATALOG",NA,1910,50,60,0.267,16,78,0.5,28,4.5,1520,53,42,0,0,2.5,1.5,34,40,106.2,100,1,8622,3,1,-16567745350607860,0.60531045835251
"G48","AMES",37189,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"TABLOID",NA,1910,40,63,0.233,15.8,80,0.75,30,10.5,2000,52.6,36.9,0,0,3,1,33,40,109.7,100,1,9419,76.5,1,5698180087357647,0.667995241830167
"T195","WARDS",37510,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",815,9,"CATALOG",NA,1910,40,60,0.2,14.5,85,1,35,0,1250,58.8,41.2,2.5,0,1.5,1,30,40,100,100,1,8776,50.5,1,11200081369904332,0.674215086024268
"F601","BESTPROD",37964,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","WOODHOE70",815,2,"CATALOG",NA,1910,40,69,0.2,14.5,76,0.625,22,0,1250,58.8,41.2,1,0,2.5,1,35,40,100,100,1,9492,92,1,-15097717868224918,0.691444852654054
"F98","WARDS",37510,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","NO","WOODHOE70",815,2,"CATALOG",NA,1910,45,61,0.2,14,98,0.75,30,0,1600,58.8,41.2,2,0,2.4,0.9,30,40,100,100,1,9323,65,1,12111482226516810,0.65499480963282
"I357","BESTPROD",37965,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","NO","WOODHOE70",816,9,"CATALOG",NA,1910,55,61,0.283,21,78,1,28,0,1500,58.8,41.2,3,0,2.5,0.7,35,40,100,100,1,8727,0,1,-2018320041482462,0.593640437980076
"W92","GURNEY",37018,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,9,"SPIEGEL",NA,1911,42.5,52,0.2,16,82,0.75,30,0,2150,58.8,41.2,0,0,2.5,1,33,40,110,100,1,9357,79.5,1,-12244307712737176,0.679017661940738
"I365","CHILDCRAFT",34250,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","NO","WOODHOE70",816,2,"CATALOG",NA,1911,50,47,0.2,15,80,0.625,28,0,1750,59,41,0,0,1,1,38,40,91.89,100,1,8600,1.5,1,19715425233318720,0.604551680548822
"I49","MODMAT",47301,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1910,NA,44,0.2,14.3,78,0.25,32,0,1650,56.8,43.2,3,0,2.5,2.5,40,40,100,100,1,9010,99.5,1,-18206726954184368,0.755674134800362
"I49","MODMAT",47301,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,NA,43,0.2,15.2,78,0.75,32,8.2,1500,51,40.8,2,0,2.7,1.8,40,40,106.25,100,1,8793,24.5,1,22697549796313692,0.627005466702792
"I49","MODMAT",47301,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1911,55,44,0.2,15,70,0.625,28,8.2,1700,51,40.8,0,0,2.5,2,40,40,100,100,1,9069,111.833333333333,1,-44537093969828408,0.779363639149743
"G634","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"CATALOG",NA,1910,40,38,NA,16.5,85,0.625,30,4.3,1900,53.2,42.5,0,0,3,1,30,40,103.13,100,1,8117,2.83333333333333,1,43112230154855952,0.642374772122581
"G634","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE",NA,"WOODHOE70",816,2,"TABLOID",NA,1910,40,40,NA,15.7,85,0.3125,27,4.3,2050,53.2,42.5,1,0,2.5,1.5,30,40,103.13,100,1,7695,0,1,-65044204567505528,0.67190490396239
"G69","TOYSRUS",35880,"NO","KEY","NO","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1911,40,40,0.3,14.9,75,0.625,28,4.3,2000,53.2,42.5,4,0,2.5,1.5,30,40,117.86,100,1,8447,36.5,1,118740305951664368,0.676111529309531
"X768","TVGUIDE",25550,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,40,47,0.2,14.5,85,0.75,25,10.5,1850,52.6,36.9,2,0,0,0,34,40,110,100,1,8478,30.7,1,-96933029748750496,0.662632847967853
"X13","BURDINES",37068,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1911,40,49,0.3,17,75,0.625,30,0,1600,58.8,41.2,0,0,2.5,0.65,33,40,109.6,100,1,9627,165.333333333333,1,11454526288758976,0.857598359875193
"R30","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"SPIEGEL",NA,1911,47.5,58,0.217,13.1,70,NA,55,10,1660,50,40,0,0,2.9,1,34,40,96.88,100,1,7941,0,1,105095216631724272,0.651432630777555
"G407","KIDSRUS",29442,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","COVER","NO","LINE","YES","WOODHOE70",816,2,"TABLOID",NA,1910,50,40,0.2,15.2,78,1,24,0,1850,58.8,41.2,0,0,2.9,1.1,40,40,103.13,100,1,8607,0,1,-132632725356328944,0.601791313846734
"F620","USCAV",35522,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,2,"CATALOG",NA,1911,40,65,0.2,15,80,0.625,50,10.4,1640,47.2,42.4,1,0,3,1.5,32,40,103.13,100,1,8084,7,1,49874591360661016,0.652285734939188
"X160","COLORTILE",37575,"NO","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,2,"TABLOID",NA,1910,30,NA,0.3,17,78,0.8125,30,0,1700,58.8,41.2,0,0,2.5,1.2,30,40,106.25,100,1,9183,43.8333333333333,1,67348957414661600,0.629566006023275
"X7","COLORTILE",34272,"YES","KEY","YES","BENTON","GALLATIN","COATED","COATED","NO","LINE","YES","MOTTER94",824,9,"TABLOID",NA,1910,30,40,0.2,14,73,0.5625,30,0,1800,58.8,41.2,0,0,0,0,30,40,100,100,1,9044,20.5333333333333,1,-77915305280127456,0.602718243078336
"I324","CHILDCRAFT",37001,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"CATALOG",NA,1911,50,62,0.267,11.2,80,NA,50,0,1570,58.8,41.2,0,0,3,1,38,40,103.23,100,1,8273,0,1,-3808805470651536,0.625703232333673
"R6","SHEPLERS",35529,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","ALBERT70",802,7,"SPIEGEL",NA,1910,45,63,0.267,15,80,0.75,50,0,1470,58.8,41.2,2,0,3,1,34,40,100,100,1,8824,12.5,1,24871146779708160,0.605756784864549
"M374","USCAV",35522,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","NO","ALBERT70",802,7,"CATALOG",NA,1911,37.5,65,0.2,16,80,0.625,50,6.6,1640,54.9,38.5,3,0,3,1,32,40,103.13,100,1,8021,3,1,-143822762895443952,0.650289815404101
"AA1","KMART",34514,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1910,40,39,0.2,15,83,0.625,30,0,2000,58.1,41.9,1,0,2.5,0.6,35,40,100,100,1,9517,143.333333333333,1,248129639094847712,0.808477462336855
"AA17","KMART",34514,"NO","KEY","YES","BENTON","GALLATIN","UNCOATED","COATED","NO","LINE","YES","MOTTER94",821,7,"TABLOID",NA,1911,40,39,0.2,15,72,0.375,30,0,2000,58.1,41.9,1,0,2.5,0.3,35,40,109.9,100,1,9085,49.95,1,-565207950044409600,0.647563211450721
"X139","TVGUIDE",25532,"YES","KEY","YES","BENTON","GALLATIN","UNCOATED","UNCOATED","NO","LINE","YES","MOTTER94",821,2,"TABLOID",NA,1910,40,59,0.25,15,80,0.75,40,13.3,1750,51,35.7,0,0,2.2,0.7,34,40,100,100,1,9736,249.5,1,905223816753291008,0.858898937417183
"T233","BESTPROD",37998,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,NA,"WOODHOE70",815,2,NA,NA,1910,30,50,0.233,16.1,79,0.625,25,NA,1400,NA,NA,NA,NA,2.5,1,NA,40,106,100,1,6100,0,1,-585827952724121216,0.843848806766175
"X216","GUIDEPOSTS",23233,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",821,7,NA,NA,1911,40,40,0.3,14.5,72,0.625,34,NA,1620,NA,NA,NA,NA,2.5,1.3,NA,40,102,100,1,6117,0,1,128641818499379152,0.841553456795325
"AA43","KMART",34518,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"NO","MOTTER94",821,7,NA,NA,1911,45,36,NA,14,76,0.625,20,NA,1700,NA,NA,NA,NA,2,0.9,NA,40,100,100,1,5953,0,1,-169513024192255136,0.864231699002156
"J29","PENNEY",34014,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,NA,"WOODHOE70",816,9,"TABLOID",NA,1910,40,40,0.3,15.5,75,0.75,25,NA,1100,NA,NA,NA,NA,2.5,1,NA,40,102.941,100,1,6492,0,1,464669985770170368,0.793916765344012
"X129","WOOLWORTH",34227,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",824,9,"TABLOID",NA,1910,35,42,0.2,15,78,0.5625,40,NA,1750,NA,NA,NA,NA,2.3,1,NA,40,103,100,1,6831,0,1,-934602243918679424,0.755268527222797
"G648","ROSES",36423,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",815,2,"TABLOID",NA,1910,55,51,0.25,16.4,78,0.5,29,NA,1800,NA,NA,NA,NA,1.5,1,NA,40,100,100,1,6411,1,1,1023958336137258368,0.806447498681087
"X66","ROSES",34294,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",821,2,"TABLOID",NA,1910,35,48,0.267,16,72,0.75,20,NA,1650,NA,NA,NA,NA,1.5,1.1,NA,40,83.33,100,1,6527,0,1,-806892578059416448,0.789744391547868
"G38","ROSES",34293,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",816,2,"TABLOID",NA,1910,47.5,50,0.2,17,70,0.5,30,NA,2000,NA,NA,NA,NA,2.2,0.7,NA,40,103.225,100,1,6805,1.5,1,400807462044343488,0.761711736289883
"X13","TOYSRUS",34156,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","MOTTER94",824,10,"TABLOID",NA,1911,40,52,NA,13.5,85,0.75,30,NA,1900,NA,NA,NA,NA,0,0,NA,40,94.4,100,1,5585,0,1,526606653513651968,0.919854218382556
"O5","TARGET",34453,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",827,2,"SPIEGEL",NA,1911,47.5,53,0.233,17,80,0.625,20,NA,1850,NA,NA,NA,NA,2,1.5,NA,40,105.7,100,1,6326,0,1,-476070610463723072,0.81432157962619
"R38","TARGET",34453,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","WOODHOE70",816,9,"SPIEGEL",NA,1910,50,56,0.3,15,80,0.1875,26,NA,1950,NA,NA,NA,NA,2.5,1.5,NA,40,102.857,100,1,6415,0,1,173291214474605440,0.803252998634041
"X36","CVS",34763,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,NA,"MOTTER94",824,2,"TABLOID",NA,1911,55,56,0.3,21,80,0.875,35,NA,1650,NA,NA,NA,NA,2.1,0.6,NA,40,100,100,1,5913,0,1,-567415765530313600,0.86994961703774
"X196","CVS",34763,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,55,54,0.3,17.5,82,0.8125,28,NA,1600,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,6265,1.5,1,592641808887019136,0.826335856948544
"X292","TOYSRUS",34157,"NO","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","MOTTER94",824,2,"TABLOID",NA,1910,40,57,0.3,16,86,0.8125,30,NA,1700,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,6699,1,1,-495799704378047296,0.772341437675436
"R25","TARGET",34465,"NO","KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","WOODHOE70",816,1,"SPIEGEL",NA,1910,35,56,0.267,15.1,81,0.75,32,NA,2000,NA,NA,NA,NA,2.5,1,NA,40,102.94,100,1,6466,0,1,154094993044971136,0.797044895010012
"AA40","KMART",34527,NA,"KEY",NA,NA,"GALLATIN","UNCOATED","COATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1910,50,66,0.3,14.8,80,0.625,30,NA,1840,NA,NA,NA,NA,2.5,1,NA,40,100,100,1,6487,0,1,160561731228903360,0.79451642039489
"I347","MODMAT",47304,"YES","KEY",NA,NA,"GALLATIN","UNCOATED","UNCOATED","NO",NA,"YES","WOODHOE70",815,9,"CATALOG",NA,1911,50,67,0.3,14.5,86,0.75,22,NA,1300,NA,NA,NA,NA,2.5,2,NA,40,102.77,100,1,6137,0,1,-143642609647431696,0.838868981071002
"1351","HOMESHOP",36567,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"NO","ALBERT70",816,2,"CATALOG",NA,1910,NA,62,0.333,14.5,84,NA,23,NA,1200,NA,NA,NA,NA,2.5,NA,NA,40,103.22,100,1,4936,0,1,-68068007900888312,0.965002789882852
"AA28","KMART",34533,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,2,"TABLOID",NA,1910,NA,63,0.233,15.5,79,0.625,35,NA,1760,NA,NA,NA,NA,2.4,1,NA,40,106.25,100,1,6236,1,1,349174897161043072,0.828683488938768
"F131","HANOVERHOUSE",34905,NA,"KEY",NA,NA,"GALLATIN","COATED","COATED","NO",NA,"YES","ALBERT70",816,9,"CATALOG",NA,1910,NA,67,0.3,15.1,80,0.75,28,NA,1780,NA,NA,NA,NA,2.5,1,NA,40,106.25,100,1,6150,0,1,-665144198256493184,0.837133236903683
"AA58","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,50,0.333,15.7,82,NA,30,NA,1850,NA,NA,NA,NA,NA,NA,NA,40,103.22,100,1,4542,0,1,531768756190265984,0.899945685239551
"AA45","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,60,0.3,15,82,0.5,22,NA,1800,NA,NA,NA,NA,2.5,1,NA,40,96.8,100,1,5665,0.5,1,-437714785574420096,0.908881180771235
"AA29","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,1911,NA,60,0.267,14.8,80,0.625,25,NA,1850,NA,NA,NA,NA,2.5,1,NA,40,96.9,100,1,5878,3.5,1,643075573968113280,0.886337001651993
"AA43","KMART",34534,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","MOTTER94",821,7,"SPIEGEL",NA,NA,NA,56,0.3,14.1,82,0.625,40,NA,1800,NA,NA,NA,NA,2.5,0.9,NA,40,96.9,100,1,5601,0,1,-1065320529882129024,0.917287382816754
"I366","HOMESHOPPING",36568,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,NA,"ALBERT70",816,2,"CATALOG",NA,1911,NA,56,0.367,15.1,78,0.5,29,NA,1320,NA,NA,NA,NA,2.5,NA,NA,40,96.9,100,1,4988,0,1,806990150748576256,0.974298392291237
"T31","BESTPROD",36054,NA,"KEY",NA,NA,"GALLATIN","SUPER","UNCOATED","NO",NA,"YES","ALBERT70",816,2,"CATALOG",NA,1911,NA,47,0.2,15,85,0.5,24,NA,1470,NA,NA,NA,NA,1.8,1.7,NA,40,96.9,100,1,5720,1,1,-384869214097853376,0.902017785339817
